5.280000000000000000e+02,1.140000000000000000e+02
5.980000000000000000e+02,4.210000000000000000e+02
7.210000000000000000e+02,6.970000000000000000e+02
1.460000000000000000e+02,5.040000000000000000e+02
2.250000000000000000e+02,5.180000000000000000e+02
2.370000000000000000e+02,6.520000000000000000e+02
4.630000000000000000e+02,8.590000000000000000e+02
4.030000000000000000e+02,7.920000000000000000e+02
8.500000000000000000e+01,6.510000000000000000e+02
1.340000000000000000e+02,2.830000000000000000e+02
1.210000000000000000e+02,5.240000000000000000e+02
3.520000000000000000e+02,8.090000000000000000e+02
5.230000000000000000e+02,8.150000000000000000e+02
1.200000000000000000e+01,2.260000000000000000e+02
4.700000000000000000e+01,2.250000000000000000e+02
1.370000000000000000e+02,4.430000000000000000e+02
5.000000000000000000e+00,2.280000000000000000e+02
0.000000000000000000e+00,5.070000000000000000e+02
7.590000000000000000e+02,9.500000000000000000e+01
0.000000000000000000e+00,2.290000000000000000e+02
3.270000000000000000e+02,4.140000000000000000e+02
1.130000000000000000e+02,6.440000000000000000e+02
5.500000000000000000e+02,8.270000000000000000e+02
3.720000000000000000e+02,8.470000000000000000e+02
4.000000000000000000e+01,2.260000000000000000e+02
7.380000000000000000e+02,7.510000000000000000e+02
4.130000000000000000e+02,5.830000000000000000e+02
6.610000000000000000e+02,4.530000000000000000e+02
5.470000000000000000e+02,8.340000000000000000e+02
4.100000000000000000e+02,2.700000000000000000e+01
5.800000000000000000e+01,3.090000000000000000e+02
2.330000000000000000e+02,5.000000000000000000e+02
1.510000000000000000e+02,3.990000000000000000e+02
